filename,width,height,class,xmin,ymin,xmax,ymax
26_jpg.rf.b7bebf884764324a5850027799bd62c4.jpg,1080,640,plastic,820,0,932,234
26_jpg.rf.b7bebf884764324a5850027799bd62c4.jpg,1080,640,plastic,52,397,334,640
26_jpg.rf.b7bebf884764324a5850027799bd62c4.jpg,1080,640,can,624,316,861,549
26_jpg.rf.b7bebf884764324a5850027799bd62c4.jpg,1080,640,can,717,490,981,640
26_jpg.rf.b7bebf884764324a5850027799bd62c4.jpg,1080,640,can,558,459,711,640
26_jpg.rf.b7bebf884764324a5850027799bd62c4.jpg,1080,640,can,518,338,653,497
26_jpg.rf.b7bebf884764324a5850027799bd62c4.jpg,1080,640,can,518,288,663,372
26_jpg.rf.b7bebf884764324a5850027799bd62c4.jpg,1080,640,can,605,293,737,438
26_jpg.rf.b7bebf884764324a5850027799bd62c4.jpg,1080,640,can,918,349,1063,562
26_jpg.rf.b7bebf884764324a5850027799bd62c4.jpg,1080,640,can,797,288,963,489
beverage_cans-485_jpg.rf.b8747d137d78c265d233e9927d89c270.jpg,713,416,can,56,0,266,199
beverage_cans-485_jpg.rf.b8747d137d78c265d233e9927d89c270.jpg,713,416,plastic,410,58,614,135
beverage_cans-485_jpg.rf.b8747d137d78c265d233e9927d89c270.jpg,713,416,plastic,478,243,591,399
pet-20bottle-20-227-_jpg.rf.b8d18381f014a694456e374d83470464.jpg,2448,3264,plastic,146,667,610,1247
pet-20bottle-20-227-_jpg.rf.b8d18381f014a694456e374d83470464.jpg,2448,3264,plastic,905,0,1412,1338
pet-20bottle-20-227-_jpg.rf.b8d18381f014a694456e374d83470464.jpg,2448,3264,plastic,1209,0,2373,1338
pet-20bottle-20-227-_jpg.rf.b8d18381f014a694456e374d83470464.jpg,2448,3264,plastic,354,1366,551,3264
pet-20bottle-20-227-_jpg.rf.b8d18381f014a694456e374d83470464.jpg,2448,3264,plastic,1054,2112,2260,2799
pet-20bottle-20-157-_jpg.rf.b2e91160572a61ab292dfbbb79879457.jpg,512,683,plastic,78,28,150,315
pet-20bottle-20-157-_jpg.rf.b2e91160572a61ab292dfbbb79879457.jpg,512,683,plastic,361,11,423,317
pet-20bottle-20-157-_jpg.rf.b2e91160572a61ab292dfbbb79879457.jpg,512,683,plastic,109,361,162,661
pet-20bottle-20-157-_jpg.rf.b2e91160572a61ab292dfbbb79879457.jpg,512,683,can,271,341,397,417
beverage_cans-367_jpg.rf.b898052edf6b78f4213eeb957209b714.jpg,600,900,can,277,37,318,290
beverage_cans-367_jpg.rf.b898052edf6b78f4213eeb957209b714.jpg,600,900,plastic,483,0,588,342
beverage_cans-367_jpg.rf.b898052edf6b78f4213eeb957209b714.jpg,600,900,plastic,30,470,217,788
beverage_cans-367_jpg.rf.b898052edf6b78f4213eeb957209b714.jpg,600,900,plastic,318,342,600,900
pet-20bottle-20-4-_jpg.rf.b8b0cad68d3184c1da3e36deba2b7fa7.jpg,640,640,plastic,22,77,104,301
pet-20bottle-20-4-_jpg.rf.b8b0cad68d3184c1da3e36deba2b7fa7.jpg,640,640,plastic,398,0,604,390
pet-20bottle-20-4-_jpg.rf.b8b0cad68d3184c1da3e36deba2b7fa7.jpg,640,640,can,0,392,40,640
pet-20bottle-20-4-_jpg.rf.b8b0cad68d3184c1da3e36deba2b7fa7.jpg,640,640,can,0,393,74,640
pet-20bottle-20-4-_jpg.rf.b8b0cad68d3184c1da3e36deba2b7fa7.jpg,640,640,can,95,393,175,640
pet-20bottle-20-4-_jpg.rf.b8b0cad68d3184c1da3e36deba2b7fa7.jpg,640,640,plastic,367,418,488,636
beverage_cans-312_jpg.rf.b900d60d3a677f3b96b296190675ba32.jpg,1024,1024,can,115,53,230,272
beverage_cans-312_jpg.rf.b900d60d3a677f3b96b296190675ba32.jpg,1024,1024,can,229,50,325,272
beverage_cans-312_jpg.rf.b900d60d3a677f3b96b296190675ba32.jpg,1024,1024,can,324,63,422,281
beverage_cans-312_jpg.rf.b900d60d3a677f3b96b296190675ba32.jpg,1024,1024,can,491,0,852,378
beverage_cans-312_jpg.rf.b900d60d3a677f3b96b296190675ba32.jpg,1024,1024,can,188,479,307,967
beverage_cans-312_jpg.rf.b900d60d3a677f3b96b296190675ba32.jpg,1024,1024,plastic,683,379,932,545
pet-20bottle-20-241-_jpg.rf.b7bfbecc36088e2e49b50ab2463dd9b0.jpg,2560,1922,plastic,363,229,836,533
pet-20bottle-20-241-_jpg.rf.b7bfbecc36088e2e49b50ab2463dd9b0.jpg,2560,1922,can,2078,395,2528,807
pet-20bottle-20-241-_jpg.rf.b7bfbecc36088e2e49b50ab2463dd9b0.jpg,2560,1922,plastic,59,923,403,1764
pet-20bottle-20-241-_jpg.rf.b7bfbecc36088e2e49b50ab2463dd9b0.jpg,2560,1922,plastic,379,912,686,1750
pet-20bottle-20-241-_jpg.rf.b7bfbecc36088e2e49b50ab2463dd9b0.jpg,2560,1922,plastic,677,912,980,1738
pet-20bottle-20-241-_jpg.rf.b7bfbecc36088e2e49b50ab2463dd9b0.jpg,2560,1922,can,1164,843,1549,1459
pet-20bottle-20-241-_jpg.rf.b7bfbecc36088e2e49b50ab2463dd9b0.jpg,2560,1922,can,1496,823,1817,1464
pet-20bottle-20-241-_jpg.rf.b7bfbecc36088e2e49b50ab2463dd9b0.jpg,2560,1922,can,1222,1419,1854,1854
pet-20bottle-20-241-_jpg.rf.b7bfbecc36088e2e49b50ab2463dd9b0.jpg,2560,1922,can,1895,1131,2298,1922
pet-20bottle-20-241-_jpg.rf.b7bfbecc36088e2e49b50ab2463dd9b0.jpg,2560,1922,can,1833,837,2169,1538
beverage_cans-848_jpg.rf.b8f9f201e1582aa5ebf4926766a79a64.jpg,1200,628,can,78,15,356,315
beverage_cans-848_jpg.rf.b8f9f201e1582aa5ebf4926766a79a64.jpg,1200,628,plastic,622,0,988,326
beverage_cans-848_jpg.rf.b8f9f201e1582aa5ebf4926766a79a64.jpg,1200,628,can,0,391,124,628
beverage_cans-848_jpg.rf.b8f9f201e1582aa5ebf4926766a79a64.jpg,1200,628,can,51,427,279,628
beverage_cans-848_jpg.rf.b8f9f201e1582aa5ebf4926766a79a64.jpg,1200,628,can,270,458,432,628
beverage_cans-848_jpg.rf.b8f9f201e1582aa5ebf4926766a79a64.jpg,1200,628,can,552,422,680,603
beverage_cans-848_jpg.rf.b8f9f201e1582aa5ebf4926766a79a64.jpg,1200,628,can,634,389,777,587
beverage_cans-848_jpg.rf.b8f9f201e1582aa5ebf4926766a79a64.jpg,1200,628,can,739,343,906,566
beverage_cans-848_jpg.rf.b8f9f201e1582aa5ebf4926766a79a64.jpg,1200,628,can,823,388,963,587
beverage_cans-848_jpg.rf.b8f9f201e1582aa5ebf4926766a79a64.jpg,1200,628,can,936,420,1059,599
beverage_cans-162_jpg.rf.b8ad2dae0d7e0c299072e1f393808cf4.jpg,416,416,can,0,30,31,195
beverage_cans-162_jpg.rf.b8ad2dae0d7e0c299072e1f393808cf4.jpg,416,416,can,0,39,46,195
beverage_cans-162_jpg.rf.b8ad2dae0d7e0c299072e1f393808cf4.jpg,416,416,can,41,41,80,195
beverage_cans-162_jpg.rf.b8ad2dae0d7e0c299072e1f393808cf4.jpg,416,416,can,77,38,124,195
beverage_cans-162_jpg.rf.b8ad2dae0d7e0c299072e1f393808cf4.jpg,416,416,can,124,39,171,195
beverage_cans-162_jpg.rf.b8ad2dae0d7e0c299072e1f393808cf4.jpg,416,416,can,171,40,219,195
beverage_cans-162_jpg.rf.b8ad2dae0d7e0c299072e1f393808cf4.jpg,416,416,can,218,37,245,195
beverage_cans-162_jpg.rf.b8ad2dae0d7e0c299072e1f393808cf4.jpg,416,416,can,245,42,358,195
beverage_cans-162_jpg.rf.b8ad2dae0d7e0c299072e1f393808cf4.jpg,416,416,can,277,0,416,187
beverage_cans-162_jpg.rf.b8ad2dae0d7e0c299072e1f393808cf4.jpg,416,416,plastic,40,211,245,346
beverage_cans-162_jpg.rf.b8ad2dae0d7e0c299072e1f393808cf4.jpg,416,416,plastic,280,240,397,291
beverage_cans-224_jpg.rf.b89f06009d0c051e5842ec5eb3c5e7a8.jpg,2560,1922,can,320,240,583,821
beverage_cans-224_jpg.rf.b89f06009d0c051e5842ec5eb3c5e7a8.jpg,2560,1922,plastic,1567,194,2080,664
beverage_cans-224_jpg.rf.b89f06009d0c051e5842ec5eb3c5e7a8.jpg,2560,1922,can,150,1385,493,1858
beverage_cans-224_jpg.rf.b89f06009d0c051e5842ec5eb3c5e7a8.jpg,2560,1922,can,456,1040,680,1798
beverage_cans-224_jpg.rf.b89f06009d0c051e5842ec5eb3c5e7a8.jpg,2560,1922,can,1557,958,2070,1687
plasticbottle39_jpeg.rf.b954468069bae510de69e6aaa2188df7.jpg,1200,1200,plastic,0,185,504,446
plasticbottle39_jpeg.rf.b954468069bae510de69e6aaa2188df7.jpg,1200,1200,plastic,504,0,843,564
plasticbottle39_jpeg.rf.b954468069bae510de69e6aaa2188df7.jpg,1200,1200,can,0,564,504,1162
plasticbottle39_jpeg.rf.b954468069bae510de69e6aaa2188df7.jpg,1200,1200,plastic,644,564,908,1135
8_jpg.rf.b4e4ca6fb62ad5fcd9e80db78c756fea.jpg,960,683,can,52,0,267,163
8_jpg.rf.b4e4ca6fb62ad5fcd9e80db78c756fea.jpg,960,683,can,264,0,374,163
8_jpg.rf.b4e4ca6fb62ad5fcd9e80db78c756fea.jpg,960,683,can,204,0,343,163
8_jpg.rf.b4e4ca6fb62ad5fcd9e80db78c756fea.jpg,960,683,plastic,704,12,905,156
8_jpg.rf.b4e4ca6fb62ad5fcd9e80db78c756fea.jpg,960,683,plastic,0,163,88,683
8_jpg.rf.b4e4ca6fb62ad5fcd9e80db78c756fea.jpg,960,683,plastic,0,163,78,683
8_jpg.rf.b4e4ca6fb62ad5fcd9e80db78c756fea.jpg,960,683,plastic,61,163,213,683
8_jpg.rf.b4e4ca6fb62ad5fcd9e80db78c756fea.jpg,960,683,plastic,215,163,374,683
8_jpg.rf.b4e4ca6fb62ad5fcd9e80db78c756fea.jpg,960,683,can,745,196,910,317
pet-20bottle-20-112-_jpg.rf.b9342647a5ec40a3cee48c61e85daf0d.jpg,512,683,plastic,125,14,219,205
pet-20bottle-20-112-_jpg.rf.b9342647a5ec40a3cee48c61e85daf0d.jpg,512,683,plastic,121,292,175,645
pet-20bottle-20-112-_jpg.rf.b9342647a5ec40a3cee48c61e85daf0d.jpg,512,683,plastic,176,293,231,635
pet-20bottle-20-112-_jpg.rf.b9342647a5ec40a3cee48c61e85daf0d.jpg,512,683,can,348,453,431,553
pexels-artem-podrez-4728875_jpg.rf.b79df5993887e04a33c73e83b4cce5bc.jpg,2048,2048,plastic,0,0,378,176
pexels-artem-podrez-4728875_jpg.rf.b79df5993887e04a33c73e83b4cce5bc.jpg,2048,2048,plastic,1706,0,2048,696
pexels-artem-podrez-4728875_jpg.rf.b79df5993887e04a33c73e83b4cce5bc.jpg,2048,2048,plastic,225,1583,1044,2048
pexels-artem-podrez-4728875_jpg.rf.b79df5993887e04a33c73e83b4cce5bc.jpg,2048,2048,plastic,1044,1071,2048,2048
beverage_cans-234_jpg.rf.b9a46817fff3da9d4850dd12dd9441f1.jpg,669,800,can,4,155,156,418
beverage_cans-234_jpg.rf.b9a46817fff3da9d4850dd12dd9441f1.jpg,669,800,can,94,244,242,485
beverage_cans-234_jpg.rf.b9a46817fff3da9d4850dd12dd9441f1.jpg,669,800,can,154,9,270,376
beverage_cans-234_jpg.rf.b9a46817fff3da9d4850dd12dd9441f1.jpg,669,800,plastic,391,116,547,467
beverage_cans-234_jpg.rf.b9a46817fff3da9d4850dd12dd9441f1.jpg,669,800,plastic,0,580,198,800
beverage_cans-234_jpg.rf.b9a46817fff3da9d4850dd12dd9441f1.jpg,669,800,can,330,509,416,800
beverage_cans-234_jpg.rf.b9a46817fff3da9d4850dd12dd9441f1.jpg,669,800,can,435,496,529,800
beverage_cans-234_jpg.rf.b9a46817fff3da9d4850dd12dd9441f1.jpg,669,800,can,545,526,641,800
pet-20bottle-20-342-_jpg.rf.b907855426851d6e82da8150034829c9.jpg,416,416,plastic,16,142,126,310
pet-20bottle-20-342-_jpg.rf.b907855426851d6e82da8150034829c9.jpg,416,416,can,145,0,416,351
pet-20bottle-20-342-_jpg.rf.b907855426851d6e82da8150034829c9.jpg,416,416,plastic,0,370,145,416
pet-20bottle-20-342-_jpg.rf.b907855426851d6e82da8150034829c9.jpg,416,416,can,268,384,389,416
52_jpg.rf.ba0a1be30c9426b471c6f6c87954b393.jpg,640,640,can,99,0,234,262
52_jpg.rf.ba0a1be30c9426b471c6f6c87954b393.jpg,640,640,can,233,0,360,262
52_jpg.rf.ba0a1be30c9426b471c6f6c87954b393.jpg,640,640,plastic,441,0,500,262
52_jpg.rf.ba0a1be30c9426b471c6f6c87954b393.jpg,640,640,plastic,467,0,584,262
52_jpg.rf.ba0a1be30c9426b471c6f6c87954b393.jpg,640,640,plastic,87,262,218,640
52_jpg.rf.ba0a1be30c9426b471c6f6c87954b393.jpg,640,640,plastic,498,350,586,515
AluCan141_jpg.rf.b9d360012bbf37643a9cddd59a0d89b8.jpg,960,683,can,93,172,273,235
AluCan141_jpg.rf.b9d360012bbf37643a9cddd59a0d89b8.jpg,960,683,can,655,0,826,420
AluCan141_jpg.rf.b9d360012bbf37643a9cddd59a0d89b8.jpg,960,683,plastic,0,479,477,637
AluCan141_jpg.rf.b9d360012bbf37643a9cddd59a0d89b8.jpg,960,683,can,565,505,777,683
AluCan141_jpg.rf.b9d360012bbf37643a9cddd59a0d89b8.jpg,960,683,can,648,423,884,564
AluCan141_jpg.rf.b9d360012bbf37643a9cddd59a0d89b8.jpg,960,683,can,518,423,643,596
AluCan141_jpg.rf.b9d360012bbf37643a9cddd59a0d89b8.jpg,960,683,can,518,558,592,683
AluCan141_jpg.rf.b9d360012bbf37643a9cddd59a0d89b8.jpg,960,683,can,549,616,667,683
AluCan141_jpg.rf.b9d360012bbf37643a9cddd59a0d89b8.jpg,960,683,can,827,493,956,683
AluCan141_jpg.rf.b9d360012bbf37643a9cddd59a0d89b8.jpg,960,683,can,720,566,868,683
48_jpg.rf.ba9ca17abfa2b22af4e82ef72b09bbff.jpg,1080,600,can,445,21,663,570
65_jpg.rf.ba182ba9220ad2e5a24c33d6a62fc3f4.jpg,1000,1000,can,112,0,310,529
65_jpg.rf.ba182ba9220ad2e5a24c33d6a62fc3f4.jpg,1000,1000,plastic,501,116,972,435
65_jpg.rf.ba182ba9220ad2e5a24c33d6a62fc3f4.jpg,1000,1000,plastic,123,530,410,1000
65_jpg.rf.ba182ba9220ad2e5a24c33d6a62fc3f4.jpg,1000,1000,plastic,639,544,844,985
beverage_cans-302_jpg.rf.ba7f57bd0520d1e7870e38e9068a33c8.jpg,5616,3744,can,714,0,1764,1303
beverage_cans-302_jpg.rf.ba7f57bd0520d1e7870e38e9068a33c8.jpg,5616,3744,plastic,2471,0,4271,1788
beverage_cans-302_jpg.rf.ba7f57bd0520d1e7870e38e9068a33c8.jpg,5616,3744,plastic,0,2061,2246,3632
beverage_cans-302_jpg.rf.ba7f57bd0520d1e7870e38e9068a33c8.jpg,5616,3744,plastic,3542,2733,4185,3678
beverage_cans-302_jpg.rf.ba7f57bd0520d1e7870e38e9068a33c8.jpg,5616,3744,plastic,4194,2693,4918,3730
AluCan25_jpg.rf.ba8860f96e33fe5477543a7f0bb92f3b.jpg,512,384,can,217,144,511,383
beverage_cans-251_jpg.rf.baa1b97e35966a3932e0475551136be6.jpg,640,640,can,46,0,199,345
beverage_cans-251_jpg.rf.baa1b97e35966a3932e0475551136be6.jpg,640,640,can,198,0,351,345
beverage_cans-251_jpg.rf.baa1b97e35966a3932e0475551136be6.jpg,640,640,can,403,0,461,133
beverage_cans-251_jpg.rf.baa1b97e35966a3932e0475551136be6.jpg,640,640,can,419,45,505,168
beverage_cans-251_jpg.rf.baa1b97e35966a3932e0475551136be6.jpg,640,640,can,550,8,640,142
beverage_cans-251_jpg.rf.baa1b97e35966a3932e0475551136be6.jpg,640,640,can,504,54,584,168
beverage_cans-251_jpg.rf.baa1b97e35966a3932e0475551136be6.jpg,640,640,can,90,345,301,631
beverage_cans-251_jpg.rf.baa1b97e35966a3932e0475551136be6.jpg,640,640,plastic,419,345,640,640
beverage_cans-225_jpg.rf.badb1a35a2a677faae5531c3e30fb17b.jpg,416,416,can,0,0,131,282
beverage_cans-225_jpg.rf.badb1a35a2a677faae5531c3e30fb17b.jpg,416,416,plastic,235,12,317,272
beverage_cans-225_jpg.rf.badb1a35a2a677faae5531c3e30fb17b.jpg,416,416,plastic,335,11,416,282
beverage_cans-225_jpg.rf.badb1a35a2a677faae5531c3e30fb17b.jpg,416,416,plastic,83,282,131,347
beverage_cans-225_jpg.rf.badb1a35a2a677faae5531c3e30fb17b.jpg,416,416,can,317,282,416,416
beverage_cans-843_jpg.rf.baf1f480e37b8a9f3d043aacc782c14e.jpg,416,416,can,0,0,95,128
beverage_cans-843_jpg.rf.baf1f480e37b8a9f3d043aacc782c14e.jpg,416,416,can,82,0,166,205
beverage_cans-843_jpg.rf.baf1f480e37b8a9f3d043aacc782c14e.jpg,416,416,can,223,0,354,209
beverage_cans-843_jpg.rf.baf1f480e37b8a9f3d043aacc782c14e.jpg,416,416,can,273,64,416,241
beverage_cans-843_jpg.rf.baf1f480e37b8a9f3d043aacc782c14e.jpg,416,416,plastic,37,241,151,386
beverage_cans-843_jpg.rf.baf1f480e37b8a9f3d043aacc782c14e.jpg,416,416,plastic,262,241,354,416
beverage_cans-398_jpg.rf.b83ff5b0fe06a142669c6448d9f619cf.jpg,640,640,can,5,60,75,370
beverage_cans-398_jpg.rf.b83ff5b0fe06a142669c6448d9f619cf.jpg,640,640,can,74,47,139,339
beverage_cans-398_jpg.rf.b83ff5b0fe06a142669c6448d9f619cf.jpg,640,640,can,186,178,224,344
beverage_cans-398_jpg.rf.b83ff5b0fe06a142669c6448d9f619cf.jpg,640,640,can,129,198,191,353
beverage_cans-398_jpg.rf.b83ff5b0fe06a142669c6448d9f619cf.jpg,640,640,plastic,318,15,441,391
beverage_cans-398_jpg.rf.b83ff5b0fe06a142669c6448d9f619cf.jpg,640,640,plastic,84,428,172,625
beverage_cans-398_jpg.rf.b83ff5b0fe06a142669c6448d9f619cf.jpg,640,640,plastic,330,428,467,640
beverage_cans-398_jpg.rf.b83ff5b0fe06a142669c6448d9f619cf.jpg,640,640,plastic,474,428,613,640
beverage_cans-116_jpg.rf.babd7d0c388821e20050e0165ef7a4eb.jpg,416,416,can,104,49,309,373
pinar-suyun-dijital-ajansi-00_jpg.rf.bc2f2f3e89aa7defcf6d54b5351d01ef.jpg,830,640,plastic,0,0,108,339
pinar-suyun-dijital-ajansi-00_jpg.rf.bc2f2f3e89aa7defcf6d54b5351d01ef.jpg,830,640,can,393,19,755,324
pinar-suyun-dijital-ajansi-00_jpg.rf.bc2f2f3e89aa7defcf6d54b5351d01ef.jpg,830,640,plastic,77,339,262,640
pinar-suyun-dijital-ajansi-00_jpg.rf.bc2f2f3e89aa7defcf6d54b5351d01ef.jpg,830,640,can,347,412,449,605
pinar-suyun-dijital-ajansi-00_jpg.rf.bc2f2f3e89aa7defcf6d54b5351d01ef.jpg,830,640,can,444,402,553,603
pinar-suyun-dijital-ajansi-00_jpg.rf.bc2f2f3e89aa7defcf6d54b5351d01ef.jpg,830,640,can,551,395,662,600
pinar-suyun-dijital-ajansi-00_jpg.rf.bc2f2f3e89aa7defcf6d54b5351d01ef.jpg,830,640,can,661,394,776,602
beverage_cans-213_jpg.rf.bbe3c8e5da1619ed62a1a2a763de7a3c.jpg,640,640,can,146,47,320,249
beverage_cans-213_jpg.rf.bbe3c8e5da1619ed62a1a2a763de7a3c.jpg,640,640,can,80,109,254,249
beverage_cans-213_jpg.rf.bbe3c8e5da1619ed62a1a2a763de7a3c.jpg,640,640,can,19,150,174,249
beverage_cans-213_jpg.rf.bbe3c8e5da1619ed62a1a2a763de7a3c.jpg,640,640,plastic,320,0,534,249
beverage_cans-213_jpg.rf.bbe3c8e5da1619ed62a1a2a763de7a3c.jpg,640,640,plastic,110,249,208,640
beverage_cans-213_jpg.rf.bbe3c8e5da1619ed62a1a2a763de7a3c.jpg,640,640,plastic,359,249,508,640
pet-20bottle-20-294-_jpg.rf.bae6cad897d4a42312c9b62ac82dc5e3.jpg,300,300,plastic,118,35,215,270
beverage_cans-367_jpg.rf.bc3697ac6911106080c41c4f51483d44.jpg,689,640,can,358,63,489,230
beverage_cans-367_jpg.rf.bc3697ac6911106080c41c4f51483d44.jpg,689,640,plastic,545,0,687,202
beverage_cans-367_jpg.rf.bc3697ac6911106080c41c4f51483d44.jpg,689,640,plastic,489,0,544,193
beverage_cans-367_jpg.rf.bc3697ac6911106080c41c4f51483d44.jpg,689,640,plastic,301,275,489,576
beverage_cans-367_jpg.rf.bc3697ac6911106080c41c4f51483d44.jpg,689,640,plastic,568,296,605,583
beverage_cans-288_jpg.rf.bca6f0248a35d74605b6167fc34ec9e8.jpg,768,1024,can,0,114,110,352
beverage_cans-288_jpg.rf.bca6f0248a35d74605b6167fc34ec9e8.jpg,768,1024,can,103,56,203,316
beverage_cans-288_jpg.rf.bca6f0248a35d74605b6167fc34ec9e8.jpg,768,1024,can,505,279,672,379
beverage_cans-288_jpg.rf.bca6f0248a35d74605b6167fc34ec9e8.jpg,768,1024,plastic,109,440,272,1013
beverage_cans-288_jpg.rf.bca6f0248a35d74605b6167fc34ec9e8.jpg,768,1024,plastic,338,540,640,1024
48_jpg.rf.bc6461d3e8c5578cd7fb581854c76202.jpg,1080,1080,can,367,0,584,356
48_jpg.rf.bc6461d3e8c5578cd7fb581854c76202.jpg,1080,1080,plastic,771,0,936,356
48_jpg.rf.bc6461d3e8c5578cd7fb581854c76202.jpg,1080,1080,plastic,626,109,700,217
48_jpg.rf.bc6461d3e8c5578cd7fb581854c76202.jpg,1080,1080,plastic,701,149,775,241
48_jpg.rf.bc6461d3e8c5578cd7fb581854c76202.jpg,1080,1080,plastic,626,180,674,249
48_jpg.rf.bc6461d3e8c5578cd7fb581854c76202.jpg,1080,1080,plastic,668,138,725,262
48_jpg.rf.bc6461d3e8c5578cd7fb581854c76202.jpg,1080,1080,can,130,432,531,1080
48_jpg.rf.bc6461d3e8c5578cd7fb581854c76202.jpg,1080,1080,can,0,840,117,1080
48_jpg.rf.bc6461d3e8c5578cd7fb581854c76202.jpg,1080,1080,can,0,742,61,1080
48_jpg.rf.bc6461d3e8c5578cd7fb581854c76202.jpg,1080,1080,can,499,821,626,1080
48_jpg.rf.bc6461d3e8c5578cd7fb581854c76202.jpg,1080,1080,plastic,666,356,796,995
48_jpg.rf.bc6461d3e8c5578cd7fb581854c76202.jpg,1080,1080,plastic,810,426,905,923
48_jpg.rf.bc6461d3e8c5578cd7fb581854c76202.jpg,1080,1080,plastic,931,422,1029,927
beverage_cans-525_jpg.rf.bc77b9320c5ba6d4a567b6346f4d9447.jpg,640,640,can,47,39,130,507
beverage_cans-525_jpg.rf.bc77b9320c5ba6d4a567b6346f4d9447.jpg,640,640,plastic,404,21,523,479
beverage_cans-525_jpg.rf.bc77b9320c5ba6d4a567b6346f4d9447.jpg,640,640,can,101,587,217,640
beverage_cans-525_jpg.rf.bc77b9320c5ba6d4a567b6346f4d9447.jpg,640,640,plastic,217,530,374,640
beverage_cans-525_jpg.rf.bc77b9320c5ba6d4a567b6346f4d9447.jpg,640,640,plastic,357,528,500,640
beverage_cans-525_jpg.rf.bc77b9320c5ba6d4a567b6346f4d9447.jpg,640,640,plastic,502,528,640,640
83_jpg.rf.bc334d03a4c07099c80fc9f7044d7e9e.jpg,1280,720,can,515,30,784,700
beverage_cans-925_jpg.rf.bbc423dbabcf91d79046681ad7ebb655.jpg,2560,1922,can,225,351,673,1111
beverage_cans-925_jpg.rf.bbc423dbabcf91d79046681ad7ebb655.jpg,2560,1922,can,33,0,429,597
beverage_cans-925_jpg.rf.bbc423dbabcf91d79046681ad7ebb655.jpg,2560,1922,can,602,0,1003,653
beverage_cans-925_jpg.rf.bbc423dbabcf91d79046681ad7ebb655.jpg,2560,1922,plastic,1648,89,1995,1114
beverage_cans-925_jpg.rf.bbc423dbabcf91d79046681ad7ebb655.jpg,2560,1922,can,373,1299,654,1683
beverage_cans-925_jpg.rf.bbc423dbabcf91d79046681ad7ebb655.jpg,2560,1922,can,1384,1297,1892,1922
pet-20bottle-20-305-_jpg.rf.bcdb47e6749cec7ae82ff12a169fb84e.jpg,300,300,plastic,74,106,197,260
111_jpg.rf.bd0397511c9749dbc3f40bf742bfb9f8.jpg,1865,1381,can,323,228,424,688
111_jpg.rf.bd0397511c9749dbc3f40bf742bfb9f8.jpg,1865,1381,can,433,216,531,686
111_jpg.rf.bd0397511c9749dbc3f40bf742bfb9f8.jpg,1865,1381,can,540,257,647,725
111_jpg.rf.bd0397511c9749dbc3f40bf742bfb9f8.jpg,1865,1381,can,966,282,1271,383
111_jpg.rf.bd0397511c9749dbc3f40bf742bfb9f8.jpg,1865,1381,can,178,964,370,1296
111_jpg.rf.bd0397511c9749dbc3f40bf742bfb9f8.jpg,1865,1381,can,356,883,526,1246
111_jpg.rf.bd0397511c9749dbc3f40bf742bfb9f8.jpg,1865,1381,plastic,1250,800,1755,1381
beverage_cans-130_jpg.rf.bc1b80708ac7efaa39316e01217ed8df.jpg,416,416,can,66,93,223,374
beverage_cans-130_jpg.rf.bc1b80708ac7efaa39316e01217ed8df.jpg,416,416,can,225,146,367,294
AluCan961_jpg.rf.bb844233d079783a3ba46984bc1deb0c.jpg,640,683,can,97,20,237,156
AluCan961_jpg.rf.bb844233d079783a3ba46984bc1deb0c.jpg,640,683,plastic,26,489,320,622
AluCan961_jpg.rf.bb844233d079783a3ba46984bc1deb0c.jpg,640,683,can,441,273,554,672
pexels-anna-shvets-5029862_jpg.rf.bcb2d54069a2f8e76daaee6c2ba57c84.jpg,2048,2048,plastic,658,402,924,862
pexels-anna-shvets-5029862_jpg.rf.bcb2d54069a2f8e76daaee6c2ba57c84.jpg,2048,2048,plastic,1231,44,2048,807
pexels-anna-shvets-5029862_jpg.rf.bcb2d54069a2f8e76daaee6c2ba57c84.jpg,2048,2048,plastic,0,1331,345,2048
pexels-anna-shvets-5029862_jpg.rf.bcb2d54069a2f8e76daaee6c2ba57c84.jpg,2048,2048,plastic,1368,1331,2048,2048
beverage_cans-277_jpg.rf.bcabda2bb27c6b65741857d0f4e6bb74.jpg,1200,1200,can,45,68,301,677
beverage_cans-277_jpg.rf.bcabda2bb27c6b65741857d0f4e6bb74.jpg,1200,1200,can,300,115,612,571
beverage_cans-277_jpg.rf.bcabda2bb27c6b65741857d0f4e6bb74.jpg,1200,1200,plastic,821,0,1178,744
beverage_cans-277_jpg.rf.bcabda2bb27c6b65741857d0f4e6bb74.jpg,1200,1200,plastic,0,755,503,1025
beverage_cans-277_jpg.rf.bcabda2bb27c6b65741857d0f4e6bb74.jpg,1200,1200,can,640,938,821,1097
beverage_cans-277_jpg.rf.bcabda2bb27c6b65741857d0f4e6bb74.jpg,1200,1200,can,900,791,1171,1024
beverage_cans-277_jpg.rf.bcabda2bb27c6b65741857d0f4e6bb74.jpg,1200,1200,can,857,1073,990,1170
41_jpg.rf.bd5696492744c1a40d705f7803844282.jpg,1024,768,can,69,0,346,391
41_jpg.rf.bd5696492744c1a40d705f7803844282.jpg,1024,768,plastic,718,74,924,313
41_jpg.rf.bd5696492744c1a40d705f7803844282.jpg,1024,768,can,207,467,458,733
41_jpg.rf.bd5696492744c1a40d705f7803844282.jpg,1024,768,can,19,425,266,691
41_jpg.rf.bd5696492744c1a40d705f7803844282.jpg,1024,768,can,364,425,614,691
